Index,Lever position (lp)_12,Ship speed (v) [knots]_12,Gas Turbine (GT) shaft torque (GTT) [kN m]_12,GT rate of revolutions (GTn) [rpm]_12,Gas Generator rate of revolutions (GGn) [rpm]_12,Starboard Propeller Torque (Ts) [kN]_12,Port Propeller Torque (Tp) [kN]_12,Hight Pressure (HP) Turbine exit temperature (T48) [C]_12,GT Compressor inlet air temperature (T1) [C]_12,GT Compressor outlet air temperature (T2) [C]_12,HP Turbine exit pressure (P48) [bar]_12,GT Compressor inlet air pressure (P1) [bar]_12,GT Compressor outlet air pressure (P2) [bar]_12,GT exhaust gas pressure (Pexh) [bar]_12,Turbine Injecton Control (TIC) [%]_12,Fuel flow (mf) [kg/s]_12,GT Compressor decay state coefficient_12,GT Turbine decay state coefficient_12
3280,4.161,12,14722.01,1547.457,7760.399,113.763,113.763,654.892,288,610.749,1.66,0.998,9.021,1.022,17.85,0.353,0.964,0.975
3289,4.161,12,14722.183,1547.458,7762.387,113.772,113.772,653.995,288,610.586,1.66,0.998,9.011,1.022,17.807,0.353,0.964,0.976
3298,4.161,12,14722.299,1547.458,7764.372,113.777,113.777,653.1,288,610.423,1.66,0.998,9.002,1.022,17.764,0.352,0.964,0.977
3307,4.161,12,14722.304,1547.459,7766.351,113.767,113.767,652.207,288,610.26,1.66,0.998,8.993,1.022,17.721,0.351,0.964,0.978
3316,4.161,12,14722.365,1547.46,7768.335,113.764,113.764,651.316,288,610.097,1.66,0.998,8.984,1.022,17.678,0.35,0.964,0.979
3325,4.161,12,14722.543,1547.46,7770.332,113.778,113.778,650.427,288,609.936,1.659,0.998,8.975,1.022,17.636,0.349,0.964,0.98
3334,4.161,12,14722.625,1547.461,7772.321,113.773,113.773,649.541,288,609.774,1.659,0.998,8.966,1.022,17.593,0.348,0.964,0.981
3343,4.161,12,14722.699,1547.461,7774.313,113.764,113.764,648.657,288,609.612,1.659,0.998,8.957,1.022,17.551,0.347,0.964,0.982
3352,4.161,12,14722.79,1547.462,7776.307,113.763,113.763,647.775,288,609.451,1.659,0.998,8.948,1.022,17.508,0.347,0.964,0.983
3361,4.161,12,14722.865,1547.463,7778.302,113.777,113.777,646.895,288,609.29,1.659,0.998,8.939,1.022,17.466,0.346,0.964,0.984
3370,4.161,12,14722.957,1547.463,7780.3,113.787,113.787,646.017,288,609.129,1.658,0.998,8.93,1.022,17.424,0.345,0.964,0.985
3379,4.161,12,14723.005,1547.464,7782.297,113.772,113.772,645.141,288,608.969,1.658,0.998,8.921,1.022,17.381,0.344,0.964,0.986
3388,4.161,12,14723.102,1547.465,7784.299,113.773,113.773,644.268,288,608.809,1.658,0.998,8.912,1.022,17.339,0.343,0.964,0.987
3397,4.161,12,14723.149,1547.465,7786.298,113.787,113.787,643.396,288,608.649,1.658,0.998,8.903,1.022,17.297,0.342,0.964,0.988
3406,4.161,12,14723.257,1547.465,7788.304,113.789,113.789,642.527,288,608.49,1.657,0.998,8.894,1.022,17.255,0.342,0.964,0.989
3415,4.161,12,14723.271,1547.466,7790.305,113.791,113.791,641.66,288,608.33,1.657,0.998,8.885,1.022,17.213,0.341,0.964,0.99
3424,4.161,12,14723.421,1547.467,7792.319,113.783,113.783,640.796,288,608.172,1.657,0.998,8.876,1.022,17.172,0.34,0.964,0.991
3433,4.161,12,14723.513,1547.468,7794.329,113.787,113.787,639.933,288,608.013,1.657,0.998,8.867,1.022,17.13,0.339,0.964,0.992
3442,4.161,12,14723.569,1547.468,7796.338,113.794,113.794,639.072,288,607.855,1.657,0.998,8.858,1.022,17.088,0.338,0.964,0.993
3451,4.161,12,14723.667,1547.469,7798.353,113.795,113.795,638.214,288,607.697,1.656,0.998,8.849,1.023,17.047,0.337,0.964,0.994
3460,4.161,12,14723.61,1547.47,7800.356,113.791,113.791,637.357,288,607.539,1.656,0.998,8.84,1.023,17.005,0.337,0.964,0.995
3469,4.161,12,14723.82,1547.47,7802.383,113.797,113.797,636.503,288,607.382,1.656,0.998,8.832,1.023,16.964,0.336,0.964,0.996
3478,4.161,12,14723.95,1547.471,7804.405,113.78,113.78,635.652,288,607.225,1.656,0.998,8.823,1.023,16.922,0.335,0.964,0.997
3487,4.161,12,14724,1547.471,7806.422,113.796,113.796,634.801,288,607.068,1.656,0.998,8.814,1.023,16.881,0.334,0.964,0.998
3496,4.161,12,14724.081,1547.472,7808.443,113.786,113.786,633.953,288,606.911,1.655,0.998,8.805,1.023,16.84,0.333,0.964,0.999
3505,4.161,12,14724.094,1547.473,7810.461,113.794,113.794,633.107,288,606.755,1.655,0.998,8.797,1.023,16.799,0.333,0.964,1
3514,4.161,12,14721.937,1547.456,7758.138,113.773,113.773,654.429,288,610.53,1.661,0.998,9.022,1.022,17.832,0.353,0.965,0.975
3523,4.161,12,14722.013,1547.457,7760.116,113.756,113.756,653.531,288,610.367,1.66,0.998,9.012,1.022,17.789,0.352,0.965,0.976
3532,4.161,12,14722.049,1547.458,7762.093,113.763,113.763,652.636,288,610.204,1.66,0.998,9.003,1.022,17.746,0.351,0.965,0.977
3541,4.161,12,14722.19,1547.458,7764.08,113.776,113.776,651.744,288,610.041,1.66,0.998,8.994,1.022,17.703,0.35,0.965,0.978
3550,4.161,12,14722.31,1547.459,7766.068,113.779,113.779,650.854,288,609.879,1.66,0.998,8.985,1.022,17.66,0.35,0.965,0.979
3559,4.161,12,14722.389,1547.459,7768.053,113.779,113.779,649.966,288,609.717,1.66,0.998,8.976,1.022,17.617,0.349,0.965,0.98
3568,4.161,12,14722.338,1547.46,7770.03,113.78,113.78,649.079,288,609.555,1.659,0.998,8.967,1.022,17.575,0.348,0.965,0.981
3577,4.161,12,14722.533,1547.461,7772.029,113.77,113.77,648.196,288,609.393,1.659,0.998,8.958,1.022,17.532,0.347,0.965,0.982
3586,4.161,12,14722.575,1547.461,7774.018,113.774,113.774,647.314,288,609.232,1.659,0.998,8.949,1.022,17.49,0.346,0.965,0.983
3595,4.161,12,14722.633,1547.462,7776.009,113.766,113.766,646.434,288,609.071,1.659,0.998,8.94,1.022,17.448,0.345,0.965,0.984
3604,4.161,12,14722.793,1547.462,7778.011,113.783,113.783,645.557,288,608.911,1.659,0.998,8.931,1.022,17.405,0.345,0.965,0.985
3613,4.161,12,14722.89,1547.463,7780.009,113.787,113.787,644.682,288,608.75,1.658,0.998,8.922,1.022,17.363,0.344,0.965,0.986
3622,4.161,12,14722.944,1547.464,7782.005,113.76,113.76,643.809,288,608.59,1.658,0.998,8.913,1.022,17.321,0.343,0.965,0.987
3631,4.161,12,14722.944,1547.465,7783.999,113.786,113.786,642.938,288,608.43,1.658,0.998,8.904,1.022,17.279,0.342,0.965,0.988
3640,4.161,12,14723.146,1547.465,7786.011,113.776,113.776,642.07,288,608.271,1.658,0.998,8.895,1.022,17.237,0.341,0.965,0.989
3649,4.161,12,14723.145,1547.466,7788.009,113.79,113.79,641.203,288,608.112,1.657,0.998,8.886,1.022,17.195,0.34,0.965,0.99
3658,4.161,12,14723.223,1547.466,7790.014,113.786,113.786,640.338,288,607.953,1.657,0.998,8.877,1.022,17.153,0.34,0.965,0.991
3667,4.161,12,14723.374,1547.467,7792.028,113.79,113.79,639.477,288,607.795,1.657,0.998,8.868,1.022,17.112,0.339,0.965,0.992
3676,4.161,12,14723.351,1547.468,7794.028,113.782,113.782,638.616,288,607.636,1.657,0.998,8.859,1.023,17.07,0.338,0.965,0.993
3685,4.161,12,14723.485,1547.468,7796.043,113.794,113.794,637.758,288,607.478,1.657,0.998,8.85,1.023,17.028,0.337,0.965,0.994
3694,4.161,12,14723.579,1547.469,7798.057,113.778,113.778,636.902,288,607.321,1.656,0.998,8.841,1.023,16.987,0.336,0.965,0.995
3703,4.161,12,14723.638,1547.47,7800.07,113.792,113.792,636.048,288,607.163,1.656,0.998,8.833,1.023,16.945,0.335,0.965,0.996
3712,4.161,12,14723.741,1547.47,7802.087,113.784,113.784,635.197,288,607.006,1.656,0.998,8.824,1.023,16.904,0.335,0.965,0.997
3721,4.161,12,14723.864,1547.471,7804.109,113.786,113.786,634.347,288,606.85,1.656,0.998,8.815,1.023,16.863,0.334,0.965,0.998
3730,4.161,12,14723.926,1547.471,7806.126,113.797,113.797,633.5,288,606.693,1.656,0.998,8.806,1.023,16.822,0.333,0.965,0.999
3739,4.161,12,14723.99,1547.472,7808.145,113.801,113.801,632.654,288,606.537,1.655,0.998,8.798,1.023,16.781,0.332,0.965,1
3748,4.161,12,14721.78,1547.456,7755.874,113.753,113.753,653.965,288,610.311,1.661,0.998,9.023,1.022,17.813,0.353,0.966,0.975
3757,4.161,12,14721.842,1547.456,7757.849,113.775,113.775,653.068,288,610.148,1.661,0.998,9.013,1.022,17.77,0.352,0.966,0.976
3766,4.161,12,14721.87,1547.457,7759.823,113.766,113.766,652.174,288,609.985,1.66,0.998,9.004,1.022,17.727,0.351,0.966,0.977
3775,4.161,12,14721.996,1547.458,7761.807,113.751,113.751,651.282,288,609.822,1.66,0.998,8.995,1.022,17.685,0.35,0.966,0.978
3784,4.161,12,14722.051,1547.459,7763.787,113.758,113.758,650.391,288,609.66,1.66,0.998,8.986,1.022,17.642,0.349,0.966,0.979
3793,4.161,12,14722.164,1547.459,7765.774,113.772,113.772,649.504,288,609.498,1.66,0.998,8.977,1.022,17.599,0.348,0.966,0.98
3802,4.161,12,14722.223,1547.46,7767.758,113.772,113.772,648.618,288,609.336,1.66,0.998,8.968,1.022,17.556,0.348,0.966,0.981
3811,4.161,12,14722.42,1547.46,7769.755,113.771,113.771,647.736,288,609.175,1.659,0.998,8.959,1.022,17.514,0.347,0.966,0.982
3820,4.161,12,14722.327,1547.461,7771.73,113.773,113.773,646.853,288,609.013,1.659,0.998,8.95,1.022,17.472,0.346,0.966,0.983
3829,4.161,12,14722.556,1547.461,7773.734,113.774,113.774,645.975,288,608.853,1.659,0.998,8.94,1.022,17.429,0.345,0.966,0.984
3838,4.161,12,14722.519,1547.462,7775.717,113.78,113.78,645.098,288,608.692,1.659,0.998,8.931,1.022,17.387,0.344,0.966,0.985
3847,4.161,12,14722.64,1547.463,7777.715,113.781,113.781,644.223,288,608.532,1.659,0.998,8.922,1.022,17.345,0.343,0.966,0.986
3856,4.161,12,14722.829,1547.463,7779.721,113.766,113.766,643.351,288,608.372,1.658,0.998,8.914,1.022,17.303,0.343,0.966,0.987
3865,4.161,12,14722.857,1547.464,7781.715,113.763,113.763,642.481,288,608.212,1.658,0.998,8.905,1.022,17.261,0.342,0.966,0.988
3874,4.161,12,14722.867,1547.465,7783.709,113.775,113.775,641.612,288,608.053,1.658,0.998,8.896,1.022,17.219,0.341,0.966,0.989
3883,4.161,12,14722.975,1547.465,7785.713,113.782,113.782,640.746,288,607.894,1.658,0.998,8.887,1.022,17.177,0.34,0.966,0.99
3892,4.161,12,14723.124,1547.466,7787.723,113.773,113.773,639.883,288,607.735,1.657,0.998,8.878,1.022,17.135,0.339,0.966,0.991
3901,4.161,12,14723.197,1547.466,7789.727,113.786,113.786,639.021,288,607.577,1.657,0.998,8.869,1.022,17.093,0.338,0.966,0.992
3910,4.161,12,14723.238,1547.467,7791.731,113.786,113.786,638.161,288,607.418,1.657,0.998,8.86,1.023,17.052,0.338,0.966,0.993
3919,4.161,12,14723.291,1547.468,7793.738,113.779,113.779,637.303,288,607.26,1.657,0.998,8.851,1.023,17.01,0.337,0.966,0.994
3928,4.161,12,14723.377,1547.469,7795.749,113.785,113.785,636.448,288,607.103,1.657,0.998,8.842,1.023,16.969,0.336,0.966,0.995
3937,4.161,12,14723.532,1547.469,7797.767,113.795,113.795,635.595,288,606.946,1.656,0.998,8.834,1.023,16.927,0.335,0.966,0.996
3946,4.161,12,14723.563,1547.47,7799.777,113.788,113.788,634.743,288,606.788,1.656,0.998,8.825,1.023,16.886,0.334,0.966,0.997
3955,4.161,12,14723.667,1547.47,7801.795,113.789,113.789,633.894,288,606.632,1.656,0.998,8.816,1.023,16.845,0.333,0.966,0.998
3964,4.161,12,14723.768,1547.471,7803.813,113.796,113.796,633.047,288,606.475,1.656,0.998,8.807,1.023,16.803,0.333,0.966,0.999
3973,4.161,12,14723.75,1547.472,7805.824,113.794,113.794,632.201,288,606.319,1.656,0.998,8.799,1.023,16.762,0.332,0.966,1
3982,4.161,12,14721.595,1547.455,7753.613,113.773,113.773,653.502,288,610.093,1.661,0.998,9.023,1.022,17.795,0.352,0.967,0.975
3991,4.161,12,14721.667,1547.456,7755.586,113.771,113.771,652.606,288,609.93,1.661,0.998,9.014,1.022,17.752,0.351,0.967,0.976
4000,4.161,12,14721.817,1547.456,7757.568,113.749,113.749,651.712,288,609.767,1.661,0.998,9.005,1.022,17.709,0.351,0.967,0.977
4009,4.161,12,14721.832,1547.457,7759.541,113.758,113.758,650.82,288,609.604,1.66,0.998,8.996,1.022,17.666,0.35,0.967,0.978
4018,4.161,12,14721.883,1547.458,7761.518,113.757,113.757,649.931,288,609.442,1.66,0.998,8.987,1.022,17.623,0.349,0.967,0.979
4027,4.161,12,14721.946,1547.458,7763.499,113.774,113.774,649.043,288,609.28,1.66,0.998,8.978,1.022,17.581,0.348,0.967,0.98
4036,4.161,12,14722.095,1547.459,7765.488,113.774,113.774,648.158,288,609.118,1.66,0.998,8.969,1.022,17.538,0.347,0.967,0.981
4045,4.161,12,14722.138,1547.46,7767.47,113.774,113.774,647.275,288,608.957,1.66,0.998,8.96,1.022,17.496,0.346,0.967,0.982
4054,4.161,12,14722.235,1547.46,7769.46,113.778,113.778,646.394,288,608.796,1.659,0.998,8.95,1.022,17.453,0.346,0.967,0.983
4063,4.161,12,14722.346,1547.461,7771.451,113.778,113.778,645.516,288,608.635,1.659,0.998,8.941,1.022,17.411,0.345,0.967,0.984
4072,4.161,12,14722.432,1547.461,7773.443,113.782,113.782,644.64,288,608.474,1.659,0.998,8.932,1.022,17.369,0.344,0.967,0.985
4081,4.161,12,14722.483,1547.462,7775.433,113.782,113.782,643.765,288,608.314,1.659,0.998,8.923,1.022,17.327,0.343,0.967,0.986
4090,4.161,12,14722.638,1547.463,7777.434,113.777,113.777,642.894,288,608.154,1.659,0.998,8.914,1.022,17.284,0.342,0.967,0.987
4099,4.161,12,14722.631,1547.463,7779.423,113.784,113.784,642.023,288,607.994,1.658,0.998,8.905,1.022,17.242,0.341,0.967,0.988
4108,4.161,12,14722.807,1547.464,7781.428,113.784,113.784,641.156,288,607.835,1.658,0.998,8.897,1.022,17.201,0.34,0.967,0.989
4117,4.161,12,14722.82,1547.465,7783.423,113.775,113.775,640.29,288,607.676,1.658,0.998,8.888,1.022,17.159,0.34,0.967,0.99
4126,4.161,12,14722.934,1547.465,7785.427,113.786,113.786,639.427,288,607.517,1.658,0.998,8.879,1.022,17.117,0.339,0.967,0.991
4135,4.161,12,14723.017,1547.466,7787.431,113.778,113.778,638.565,288,607.359,1.657,0.998,8.87,1.023,17.075,0.338,0.967,0.992
4144,4.161,12,14722.984,1547.467,7789.426,113.786,113.786,637.705,288,607.2,1.657,0.998,8.861,1.023,17.033,0.337,0.967,0.993
4153,4.161,12,14723.164,1547.467,7791.442,113.78,113.78,636.849,288,607.043,1.657,0.998,8.852,1.023,16.992,0.336,0.967,0.994
4162,4.161,12,14723.244,1547.468,7793.45,113.787,113.787,635.994,288,606.885,1.657,0.998,8.843,1.023,16.95,0.336,0.967,0.995
4171,4.161,12,14723.359,1547.468,7795.463,113.79,113.79,635.141,288,606.728,1.657,0.998,8.835,1.023,16.909,0.335,0.967,0.996
4180,4.161,12,14723.465,1547.469,7797.477,113.778,113.778,634.291,288,606.571,1.656,0.998,8.826,1.023,16.868,0.334,0.967,0.997
4189,4.161,12,14723.531,1547.47,7799.489,113.794,113.794,633.442,288,606.414,1.656,0.998,8.817,1.023,16.826,0.333,0.967,0.998
4198,4.161,12,14723.637,1547.47,7801.507,113.781,113.781,632.595,288,606.258,1.656,0.998,8.808,1.023,16.785,0.332,0.967,0.999
4207,4.161,12,14723.635,1547.471,7803.517,113.786,113.786,631.75,288,606.102,1.656,0.998,8.799,1.023,16.744,0.331,0.967,1
4216,4.161,12,14721.445,1547.455,7751.358,113.76,113.76,653.04,288,609.875,1.661,0.998,9.024,1.022,17.777,0.352,0.968,0.975
4225,4.161,12,14721.554,1547.455,7753.332,113.771,113.771,652.145,288,609.712,1.661,0.998,9.015,1.022,17.734,0.351,0.968,0.976
4234,4.161,12,14721.593,1547.456,7755.303,113.77,113.77,651.251,288,609.549,1.661,0.998,9.006,1.022,17.691,0.35,0.968,0.977
4243,4.161,12,14721.68,1547.457,7757.28,113.76,113.76,650.36,288,609.386,1.661,0.998,8.997,1.022,17.648,0.349,0.968,0.978
4252,4.161,12,14721.697,1547.457,7759.253,113.769,113.769,649.47,288,609.224,1.66,0.998,8.988,1.022,17.605,0.349,0.968,0.979
4261,4.161,12,14721.734,1547.458,7761.229,113.761,113.761,648.583,288,609.062,1.66,0.998,8.979,1.022,17.562,0.348,0.968,0.98
4270,4.161,12,14721.756,1547.459,7763.206,113.75,113.75,647.698,288,608.9,1.66,0.998,8.97,1.022,17.52,0.347,0.968,0.981
4279,4.161,12,14721.989,1547.459,7765.202,113.776,113.776,646.816,288,608.739,1.66,0.998,8.96,1.022,17.478,0.346,0.968,0.982
4288,4.161,12,14722.057,1547.46,7767.186,113.772,113.772,645.936,288,608.578,1.66,0.998,8.951,1.022,17.435,0.345,0.968,0.983
4297,4.161,12,14722.076,1547.461,7769.168,113.772,113.772,645.057,288,608.417,1.659,0.998,8.942,1.022,17.393,0.344,0.968,0.984
4306,4.161,12,14722.297,1547.461,7771.169,113.776,113.776,644.182,288,608.257,1.659,0.998,8.933,1.022,17.35,0.343,0.968,0.985
4315,4.161,12,14722.283,1547.462,7773.152,113.777,113.777,643.308,288,608.096,1.659,0.998,8.924,1.022,17.308,0.343,0.968,0.986
4324,4.161,12,14722.362,1547.462,7775.144,113.775,113.775,642.436,288,607.936,1.659,0.998,8.915,1.022,17.266,0.342,0.968,0.987
4333,4.161,12,14722.514,1547.463,7777.144,113.781,113.781,641.567,288,607.777,1.659,0.998,8.906,1.022,17.224,0.341,0.968,0.988
4342,4.161,12,14722.536,1547.463,7779.135,113.778,113.778,640.7,288,607.618,1.658,0.998,8.897,1.022,17.182,0.34,0.968,0.989
4351,4.161,12,14722.652,1547.464,7781.136,113.773,113.773,639.835,288,607.459,1.658,0.998,8.889,1.022,17.14,0.339,0.968,0.99
4360,4.161,12,14722.739,1547.465,7783.136,113.776,113.776,638.972,288,607.3,1.658,0.998,8.88,1.023,17.098,0.338,0.968,0.991
4369,4.161,12,14722.853,1547.465,7785.141,113.783,113.783,638.111,288,607.142,1.658,0.998,8.871,1.023,17.057,0.338,0.968,0.992
4378,4.161,12,14722.925,1547.466,7787.143,113.786,113.786,637.252,288,606.983,1.657,0.998,8.862,1.023,17.015,0.337,0.968,0.993
4387,4.161,12,14722.932,1547.467,7789.141,113.787,113.787,636.395,288,606.825,1.657,0.998,8.853,1.023,16.974,0.336,0.968,0.994
4396,4.161,12,14723.159,1547.467,7791.16,113.778,113.778,635.541,288,606.668,1.657,0.998,8.844,1.023,16.932,0.335,0.968,0.995
4405,4.161,12,14723.173,1547.468,7793.163,113.772,113.772,634.688,288,606.511,1.657,0.998,8.835,1.023,16.891,0.334,0.968,0.996
4414,4.161,12,14723.273,1547.468,7795.174,113.791,113.791,633.838,288,606.354,1.657,0.998,8.827,1.023,16.849,0.334,0.968,0.997
4423,4.161,12,14723.329,1547.469,7797.184,113.793,113.793,632.99,288,606.197,1.656,0.998,8.818,1.023,16.808,0.333,0.968,0.998
4432,4.161,12,14723.463,1547.47,7799.201,113.781,113.781,632.144,288,606.041,1.656,0.998,8.809,1.023,16.767,0.332,0.968,0.999
4441,4.161,12,14723.455,1547.47,7801.208,113.786,113.786,631.299,288,605.884,1.656,0.998,8.8,1.023,16.726,0.331,0.968,1
4450,4.161,12,14721.215,1547.454,7749.101,113.767,113.767,652.578,288,609.657,1.661,0.998,9.025,1.022,17.758,0.352,0.969,0.975
4459,4.161,12,14721.297,1547.455,7751.072,113.77,113.77,651.683,288,609.494,1.661,0.998,9.016,1.022,17.715,0.351,0.969,0.976
4468,4.161,12,14721.317,1547.455,7753.039,113.764,113.764,650.79,288,609.331,1.661,0.998,9.007,1.022,17.673,0.35,0.969,0.977
4477,4.161,12,14721.54,1547.456,7755.025,113.767,113.767,649.9,288,609.169,1.661,0.998,8.998,1.022,17.63,0.349,0.969,0.978
4486,4.161,12,14721.611,1547.457,7757,113.768,113.768,649.011,288,609.006,1.661,0.998,8.989,1.022,17.587,0.348,0.969,0.979
4495,4.161,12,14721.689,1547.457,7758.977,113.751,113.751,648.125,288,608.844,1.66,0.998,8.98,1.022,17.544,0.347,0.969,0.98
4504,4.161,12,14721.738,1547.458,7760.954,113.775,113.775,647.24,288,608.683,1.66,0.998,8.97,1.022,17.502,0.346,0.969,0.981
4513,4.161,12,14721.793,1547.458,7762.933,113.772,113.772,646.358,288,608.521,1.66,0.998,8.961,1.022,17.459,0.346,0.969,0.982
4522,4.161,12,14721.861,1547.459,7764.916,113.76,113.76,645.478,288,608.36,1.66,0.998,8.952,1.022,17.417,0.345,0.969,0.983
4531,4.161,12,14721.878,1547.46,7766.895,113.774,113.774,644.6,288,608.199,1.66,0.998,8.943,1.022,17.374,0.344,0.969,0.984
4540,4.161,12,14722.038,1547.461,7768.889,113.763,113.763,643.725,288,608.039,1.659,0.998,8.934,1.022,17.332,0.343,0.969,0.985
4549,4.161,12,14722.028,1547.461,7770.87,113.774,113.774,642.851,288,607.879,1.659,0.998,8.925,1.022,17.29,0.342,0.969,0.986
4558,4.161,12,14722.199,1547.462,7772.868,113.756,113.756,641.981,288,607.719,1.659,0.998,8.916,1.022,17.248,0.341,0.969,0.987
4567,4.161,12,14722.285,1547.462,7774.861,113.76,113.76,641.112,288,607.56,1.659,0.998,8.907,1.022,17.206,0.341,0.969,0.988
4576,4.161,12,14722.398,1547.463,7776.857,113.782,113.782,640.245,288,607.4,1.659,0.998,8.898,1.022,17.164,0.34,0.969,0.989
4585,4.161,12,14722.535,1547.464,7778.858,113.77,113.77,639.38,288,607.242,1.658,0.998,8.89,1.023,17.122,0.339,0.969,0.99
4594,4.161,12,14722.586,1547.464,7780.853,113.784,113.784,638.518,288,607.083,1.658,0.998,8.881,1.023,17.08,0.338,0.969,0.991
4603,4.161,12,14722.697,1547.465,7782.855,113.784,113.784,637.657,288,606.925,1.658,0.998,8.872,1.023,17.039,0.337,0.969,0.992
4612,4.161,12,14722.737,1547.465,7784.852,113.778,113.778,636.799,288,606.766,1.658,0.998,8.863,1.023,16.997,0.336,0.969,0.993
4621,4.161,12,14722.775,1547.466,7786.852,113.786,113.786,635.942,288,606.608,1.657,0.998,8.854,1.023,16.955,0.336,0.969,0.994
4630,4.161,12,14722.966,1547.467,7788.865,113.777,113.777,635.089,288,606.451,1.657,0.998,8.845,1.023,16.914,0.335,0.969,0.995
4639,4.161,12,14722.979,1547.467,7790.866,113.776,113.776,634.236,288,606.294,1.657,0.998,8.836,1.023,16.872,0.334,0.969,0.996
4648,4.161,12,14723.092,1547.468,7792.876,113.79,113.79,633.387,288,606.137,1.657,0.998,8.828,1.023,16.831,0.333,0.969,0.997
4657,4.161,12,14723.178,1547.468,7794.886,113.788,113.788,632.539,288,605.98,1.657,0.998,8.819,1.023,16.79,0.332,0.969,0.998
4666,4.161,12,14723.224,1547.469,7796.894,113.789,113.789,631.693,288,605.824,1.656,0.998,8.81,1.023,16.749,0.332,0.969,0.999
4675,4.161,12,14723.393,1547.47,7798.914,113.791,113.791,630.85,288,605.668,1.656,0.998,8.801,1.023,16.708,0.331,0.969,1
4684,4.161,12,14721.129,1547.453,7746.86,113.762,113.762,652.118,288,609.44,1.662,0.998,9.026,1.022,17.74,0.351,0.97,0.975
4693,4.161,12,14721.179,1547.454,7748.826,113.768,113.768,651.223,288,609.277,1.661,0.998,9.017,1.022,17.697,0.35,0.97,0.976
4702,4.161,12,14721.312,1547.455,7750.801,113.756,113.756,650.331,288,609.114,1.661,0.998,9.008,1.022,17.654,0.349,0.97,0.977
4711,4.161,12,14721.223,1547.456,7752.759,113.769,113.769,649.439,288,608.951,1.661,0.998,8.999,1.022,17.611,0.349,0.97,0.978
4720,4.161,12,14721.435,1547.456,7754.743,113.767,113.767,648.552,288,608.789,1.661,0.998,8.99,1.022,17.569,0.348,0.97,0.979
4729,4.161,12,14721.515,1547.457,7756.719,113.772,113.772,647.666,288,608.627,1.661,0.998,8.981,1.022,17.526,0.347,0.97,0.98
4738,4.161,12,14721.654,1547.457,7758.701,113.774,113.774,646.783,288,608.466,1.66,0.998,8.971,1.022,17.484,0.346,0.97,0.981
4747,4.161,12,14721.619,1547.458,7760.671,113.754,113.754,645.9,288,608.304,1.66,0.998,8.962,1.022,17.441,0.345,0.97,0.982
4756,4.161,12,14721.735,1547.459,7762.655,113.763,113.763,645.021,288,608.143,1.66,0.998,8.953,1.022,17.399,0.344,0.97,0.983
4765,4.161,12,14721.787,1547.459,7764.636,113.755,113.755,644.144,288,607.983,1.66,0.998,8.944,1.022,17.356,0.344,0.97,0.984
4774,4.161,12,14721.892,1547.46,7766.623,113.777,113.777,643.269,288,607.822,1.66,0.998,8.935,1.022,17.314,0.343,0.97,0.985
4783,4.161,12,14722.006,1547.461,7768.612,113.771,113.771,642.396,288,607.662,1.659,0.998,8.926,1.022,17.272,0.342,0.97,0.986
4792,4.161,12,14722.055,1547.461,7770.598,113.778,113.778,641.525,288,607.502,1.659,0.998,8.917,1.022,17.23,0.341,0.97,0.987
4801,4.161,12,14722.14,1547.462,7772.589,113.77,113.77,640.657,288,607.343,1.659,0.998,8.908,1.022,17.188,0.34,0.97,0.988
4810,4.161,12,14721.012,1547.465,7774.482,113.744,113.744,639.783,288,607.18,1.659,0.998,8.899,1.023,17.145,0.339,0.97,0.989
4819,4.161,12,14722.38,1547.463,7776.581,113.767,113.767,638.927,288,607.025,1.659,0.998,8.89,1.023,17.104,0.339,0.97,0.99
4828,4.161,12,14722.403,1547.464,7778.572,113.769,113.769,638.064,288,606.866,1.658,0.998,8.882,1.023,17.062,0.338,0.97,0.991
4837,4.161,12,14722.457,1547.464,7780.566,113.783,113.783,637.204,288,606.708,1.658,0.998,8.873,1.023,17.02,0.337,0.97,0.992
4846,4.161,12,14722.554,1547.465,7782.567,113.782,113.782,636.346,288,606.55,1.658,0.998,8.864,1.023,16.979,0.336,0.97,0.993
4855,4.161,12,14722.66,1547.465,7784.57,113.787,113.787,635.49,288,606.392,1.658,0.998,8.855,1.023,16.937,0.335,0.97,0.994
4864,4.161,12,14722.773,1547.466,7786.575,113.783,113.783,634.637,288,606.235,1.657,0.998,8.846,1.023,16.896,0.334,0.97,0.995
4873,4.161,12,14722.793,1547.467,7788.574,113.787,113.787,633.785,288,606.077,1.657,0.998,8.837,1.023,16.854,0.334,0.97,0.996
4882,4.161,12,14722.918,1547.467,7790.583,113.79,113.79,632.936,288,605.92,1.657,0.998,8.829,1.023,16.813,0.333,0.97,0.997
4891,4.161,12,14722.942,1547.468,7792.586,113.786,113.786,632.088,288,605.764,1.657,0.998,8.82,1.023,16.772,0.332,0.97,0.998
4900,4.161,12,14723.154,1547.469,7794.606,113.784,113.784,631.243,288,605.608,1.657,0.998,8.811,1.023,16.73,0.331,0.97,0.999
4909,4.161,12,14723.115,1547.469,7796.607,113.777,113.777,630.399,288,605.451,1.656,0.998,8.802,1.023,16.689,0.33,0.97,1
4918,4.161,12,14720.983,1547.453,7744.619,113.764,113.764,651.658,288,609.223,1.662,0.998,9.027,1.022,17.722,0.351,0.971,0.975
4927,4.161,12,14721.034,1547.454,7746.583,113.761,113.761,650.764,288,609.06,1.662,0.998,9.018,1.022,17.679,0.35,0.971,0.976
