Index,Lever position (lp)_27,Ship speed (v) [knots]_27,Gas Turbine (GT) shaft torque (GTT) [kN m]_27,GT rate of revolutions (GTn) [rpm]_27,Gas Generator rate of revolutions (GGn) [rpm]_27,Starboard Propeller Torque (Ts) [kN]_27,Port Propeller Torque (Tp) [kN]_27,Hight Pressure (HP) Turbine exit temperature (T48) [C]_27,GT Compressor inlet air temperature (T1) [C]_27,GT Compressor outlet air temperature (T2) [C]_27,HP Turbine exit pressure (P48) [bar]_27,GT Compressor inlet air pressure (P1) [bar]_27,GT Compressor outlet air pressure (P2) [bar]_27,GT exhaust gas pressure (Pexh) [bar]_27,Turbine Injecton Control (TIC) [%]_27,Fuel flow (mf) [kg/s]_27,GT Compressor decay state coefficient_27,GT Turbine decay state coefficient_27
3231,9.3,27,72777.392,3560.434,9778.989,645.145,645.145,1083.01,288,781.464,4.49,0.998,22.354,1.05,89.428,1.77,0.963,0.995
3240,9.3,27,72779.122,3560.43,9779.772,645.064,645.064,1082.166,288,781.331,4.488,0.998,22.328,1.05,89.327,1.768,0.963,0.996
3249,9.3,27,72779.241,3560.433,9780.529,645.145,645.145,1081.316,288,781.198,4.487,0.998,22.301,1.05,89.224,1.766,0.963,0.997
3258,9.3,27,72780.374,3560.428,9781.296,645.162,645.162,1080.473,288,781.066,4.486,0.998,22.275,1.05,89.122,1.764,0.963,0.998
3267,9.3,27,72781.325,3560.429,9782.057,644.827,644.827,1079.633,288,780.934,4.485,0.998,22.249,1.05,89.02,1.762,0.963,0.999
3276,9.3,27,72782.128,3560.426,9782.811,644.827,644.827,1078.793,288,780.804,4.484,0.998,22.223,1.05,88.918,1.76,0.963,1
3285,9.3,27,72760.207,3560.388,9761.855,644.952,644.952,1099.49,288,783.975,4.515,0.998,22.903,1.05,91.454,1.81,0.964,0.975
3294,9.3,27,72762,3560.384,9762.709,644.863,644.863,1098.589,288,783.823,4.514,0.998,22.875,1.05,91.348,1.808,0.964,0.976
3303,9.3,27,72762.561,3560.388,9763.541,645.06,645.06,1097.683,288,783.671,4.513,0.998,22.848,1.05,91.241,1.806,0.964,0.977
3312,9.3,27,72763.856,3560.392,9764.381,645.021,645.021,1096.786,288,783.521,4.511,0.998,22.82,1.05,91.135,1.804,0.964,0.978
3321,9.3,27,72764.643,3560.395,9765.207,645.046,645.046,1095.887,288,783.371,4.51,0.998,22.793,1.05,91.028,1.802,0.964,0.979
3330,9.3,27,72765.755,3560.395,9766.033,645.094,645.094,1094.993,288,783.222,4.509,0.998,22.765,1.05,90.922,1.8,0.964,0.98
3339,9.3,27,72766.198,3560.403,9766.847,644.746,644.746,1094.098,288,783.074,4.508,0.998,22.738,1.05,90.816,1.798,0.964,0.981
3348,9.3,27,72767.404,3560.404,9767.666,644.904,644.904,1093.21,288,782.927,4.507,0.998,22.71,1.05,90.71,1.796,0.964,0.982
3357,9.3,27,72768.216,3560.409,9768.476,644.847,644.847,1092.322,288,782.781,4.505,0.998,22.683,1.05,90.605,1.794,0.964,0.983
3366,9.3,27,72769.106,3560.407,9769.28,644.773,644.773,1091.437,288,782.636,4.504,0.998,22.656,1.05,90.5,1.791,0.964,0.984
3375,9.3,27,72770.163,3560.41,9770.084,644.754,644.754,1090.555,288,782.492,4.503,0.998,22.629,1.05,90.395,1.789,0.964,0.985
3384,9.3,27,72770.421,3560.415,9770.873,644.777,644.777,1089.672,288,782.348,4.502,0.998,22.602,1.05,90.29,1.787,0.964,0.986
3393,9.3,27,72771.467,3560.421,9771.669,644.866,644.866,1088.796,288,782.205,4.5,0.998,22.575,1.05,90.186,1.785,0.964,0.987
3402,9.3,27,72772.733,3560.415,9772.461,644.792,644.792,1087.923,288,782.064,4.499,0.998,22.548,1.05,90.082,1.783,0.964,0.988
3411,9.3,27,72773.876,3560.419,9773.252,644.962,644.962,1087.052,288,781.923,4.498,0.998,22.521,1.05,89.977,1.781,0.964,0.989
3420,9.3,27,72774.703,3560.416,9774.032,644.895,644.895,1086.181,288,781.783,4.497,0.998,22.494,1.05,89.872,1.779,0.964,0.99
3429,9.3,27,72774.67,3560.428,9774.799,645.069,645.069,1085.309,288,781.643,4.496,0.998,22.467,1.05,89.766,1.777,0.964,0.991
3438,9.3,27,72775.667,3560.425,9775.573,644.902,644.902,1084.445,288,781.504,4.494,0.998,22.44,1.05,89.661,1.775,0.964,0.992
3447,9.3,27,72776.974,3560.425,9776.349,644.801,644.801,1083.585,288,781.367,4.493,0.998,22.414,1.05,89.557,1.773,0.964,0.993
3456,9.3,27,72777.603,3560.423,9777.127,644.98,644.98,1082.73,288,781.231,4.492,0.998,22.387,1.05,89.454,1.771,0.964,0.994
3465,9.3,27,72778.58,3560.426,9777.908,645.047,645.047,1081.881,288,781.096,4.491,0.998,22.361,1.05,89.351,1.769,0.964,0.995
3474,9.3,27,72779.271,3560.425,9778.68,645.119,645.119,1081.031,288,780.962,4.49,0.998,22.334,1.05,89.248,1.767,0.964,0.996
3483,9.3,27,72779.527,3560.428,9779.443,644.822,644.822,1080.182,288,780.828,4.488,0.998,22.308,1.05,89.145,1.765,0.964,0.997
3492,9.3,27,72780.311,3560.428,9780.208,645.161,645.161,1079.337,288,780.695,4.487,0.998,22.282,1.05,89.043,1.763,0.964,0.998
3501,9.3,27,72781.424,3560.423,9780.973,644.846,644.846,1078.497,288,780.563,4.486,0.998,22.256,1.05,88.941,1.761,0.964,0.999
3510,9.3,27,72781.493,3560.429,9781.721,645.171,645.171,1077.654,288,780.431,4.485,0.998,22.229,1.05,88.838,1.759,0.964,1
3519,9.3,27,72760.52,3560.38,9760.674,644.733,644.733,1098.348,288,783.616,4.516,0.998,22.909,1.05,91.377,1.809,0.965,0.975
3528,9.3,27,72761.533,3560.381,9761.52,644.812,644.812,1097.442,288,783.463,4.515,0.998,22.882,1.05,91.27,1.807,0.965,0.976
3537,9.3,27,72762.624,3560.386,9762.364,645.059,645.059,1096.54,288,783.311,4.514,0.998,22.854,1.05,91.163,1.805,0.965,0.977
3546,9.3,27,72763.485,3560.389,9763.2,644.734,644.734,1095.64,288,783.16,4.513,0.998,22.827,1.05,91.057,1.803,0.965,0.978
3555,9.3,27,72763.884,3560.4,9764.027,644.853,644.853,1094.74,288,783.009,4.511,0.998,22.799,1.05,90.95,1.8,0.965,0.979
3564,9.3,27,72765.518,3560.394,9764.862,644.79,644.79,1093.848,288,782.86,4.51,0.998,22.772,1.05,90.844,1.798,0.965,0.98
3573,9.3,27,72765.809,3560.4,9765.676,644.849,644.849,1092.952,288,782.711,4.509,0.998,22.744,1.05,90.738,1.796,0.965,0.981
3582,9.3,27,72767.25,3560.401,9766.502,644.771,644.771,1092.065,288,782.564,4.508,0.998,22.717,1.05,90.633,1.794,0.965,0.982
3591,9.3,27,72767.878,3560.409,9767.313,644.892,644.892,1091.177,288,782.417,4.507,0.998,22.69,1.05,90.527,1.792,0.965,0.983
3600,9.3,27,72768.814,3560.408,9768.122,644.897,644.897,1090.292,288,782.272,4.505,0.998,22.662,1.05,90.422,1.79,0.965,0.984
3609,9.3,27,72770.062,3560.412,9768.933,644.994,644.994,1089.412,288,782.127,4.504,0.998,22.635,1.05,90.317,1.788,0.965,0.985
3618,9.3,27,72770.708,3560.414,9769.729,645.111,645.111,1088.531,288,781.983,4.503,0.998,22.608,1.05,90.212,1.786,0.965,0.986
3627,9.3,27,72771.58,3560.417,9770.526,645.054,645.054,1087.653,288,781.84,4.502,0.998,22.581,1.05,90.108,1.784,0.965,0.987
3636,9.3,27,72772.24,3560.421,9771.317,644.774,644.774,1086.777,288,781.697,4.501,0.998,22.554,1.05,90.002,1.782,0.965,0.988
3645,9.3,27,72774.008,3560.415,9772.117,644.834,644.834,1085.91,288,781.556,4.499,0.998,22.527,1.05,89.897,1.78,0.965,0.989
3654,9.3,27,72774.349,3560.423,9772.896,644.84,644.84,1085.037,288,781.415,4.498,0.998,22.501,1.05,89.791,1.777,0.965,0.99
3663,9.3,27,72775.207,3560.419,9773.675,645.106,645.106,1084.169,288,781.275,4.497,0.998,22.474,1.05,89.686,1.775,0.965,0.991
3672,9.3,27,72776.421,3560.42,9774.461,645.035,645.035,1083.308,288,781.137,4.496,0.998,22.447,1.05,89.582,1.773,0.965,0.992
3681,9.3,27,72776.613,3560.425,9775.242,644.849,644.849,1082.449,288,780.999,4.495,0.998,22.42,1.05,89.478,1.771,0.965,0.993
3690,9.3,27,72777.129,3560.421,9776.021,644.945,644.945,1081.594,288,780.862,4.493,0.998,22.394,1.05,89.374,1.769,0.965,0.994
3699,9.3,27,72777.916,3560.427,9776.803,645.164,645.164,1080.743,288,780.727,4.492,0.998,22.367,1.05,89.271,1.767,0.965,0.995
3708,9.3,27,72778.508,3560.427,9777.577,645.103,645.103,1079.893,288,780.592,4.491,0.998,22.341,1.05,89.168,1.765,0.965,0.996
3717,9.3,27,72780.095,3560.42,9778.359,645.137,645.137,1079.051,288,780.458,4.49,0.998,22.315,1.05,89.067,1.763,0.965,0.997
3726,9.3,27,72780.082,3560.428,9779.118,644.835,644.835,1078.203,288,780.325,4.489,0.998,22.288,1.05,88.964,1.761,0.965,0.998
3735,9.3,27,72780.762,3560.429,9779.881,645.07,645.07,1077.361,288,780.192,4.487,0.998,22.262,1.05,88.861,1.759,0.965,0.999
3744,9.3,27,72781.406,3560.426,9780.638,645.088,645.088,1076.52,288,780.06,4.486,0.998,22.236,1.05,88.76,1.757,0.965,1
3753,9.3,27,72760.41,3560.379,9759.488,645.059,645.059,1097.206,288,783.258,4.518,0.998,22.916,1.05,91.3,1.807,0.966,0.975
3762,9.3,27,72761.662,3560.38,9760.342,645.055,645.055,1096.302,288,783.104,4.516,0.998,22.888,1.05,91.193,1.805,0.966,0.976
3771,9.3,27,72761.681,3560.394,9761.176,644.745,644.745,1095.395,288,782.951,4.515,0.998,22.86,1.05,91.085,1.803,0.966,0.977
3780,9.3,27,72763.654,3560.384,9762.028,644.862,644.862,1094.5,288,782.8,4.514,0.998,22.833,1.05,90.979,1.801,0.966,0.978
3789,9.3,27,72764.012,3560.396,9762.858,644.721,644.721,1093.6,288,782.649,4.513,0.998,22.805,1.05,90.872,1.799,0.966,0.979
3798,9.3,27,72764.921,3560.398,9763.688,644.847,644.847,1092.704,288,782.499,4.511,0.998,22.778,1.05,90.766,1.797,0.966,0.98
3807,9.3,27,72765.412,3560.405,9764.509,644.743,644.743,1091.81,288,782.349,4.51,0.998,22.751,1.05,90.66,1.795,0.966,0.981
3816,9.3,27,72766.944,3560.404,9765.339,645.035,645.035,1090.924,288,782.202,4.509,0.998,22.723,1.05,90.555,1.793,0.966,0.982
3825,9.3,27,72767.44,3560.411,9766.15,645.087,645.087,1090.034,288,782.054,4.508,0.998,22.696,1.05,90.449,1.79,0.966,0.983
3834,9.3,27,72768.56,3560.413,9766.966,644.996,644.996,1089.151,288,781.908,4.507,0.998,22.669,1.05,90.344,1.788,0.966,0.984
3843,9.3,27,72769.59,3560.411,9767.775,644.774,644.774,1088.269,288,781.763,4.505,0.998,22.642,1.05,90.239,1.786,0.966,0.985
3852,9.3,27,72770.865,3560.414,9768.587,644.965,644.965,1087.391,288,781.619,4.504,0.998,22.615,1.05,90.134,1.784,0.966,0.986
3861,9.3,27,72772.083,3560.413,9769.392,644.977,644.977,1086.516,288,781.475,4.503,0.998,22.588,1.05,90.028,1.782,0.966,0.987
3870,9.3,27,72772.672,3560.416,9770.184,645.099,645.099,1085.64,288,781.332,4.502,0.998,22.561,1.05,89.922,1.78,0.966,0.988
3879,9.3,27,72773.113,3560.422,9770.971,645.044,645.044,1084.765,288,781.19,4.501,0.998,22.534,1.05,89.816,1.778,0.966,0.989
3888,9.3,27,72774.634,3560.415,9771.766,644.838,644.838,1083.898,288,781.049,4.499,0.998,22.507,1.05,89.711,1.776,0.966,0.99
3897,9.3,27,72775.839,3560.417,9772.564,644.94,644.94,1083.037,288,780.909,4.498,0.998,22.48,1.05,89.607,1.774,0.966,0.991
3906,9.3,27,72775.749,3560.424,9773.348,644.81,644.81,1082.174,288,780.77,4.497,0.998,22.454,1.05,89.502,1.772,0.966,0.992
3915,9.3,27,72775.709,3560.427,9774.128,644.818,644.818,1081.313,288,780.632,4.496,0.998,22.427,1.05,89.398,1.77,0.966,0.993
3924,9.3,27,72777.803,3560.417,9774.932,644.91,644.91,1080.467,288,780.496,4.495,0.998,22.401,1.05,89.296,1.768,0.966,0.994
3933,9.3,27,72778.31,3560.42,9775.712,644.803,644.803,1079.614,288,780.359,4.493,0.998,22.374,1.05,89.193,1.766,0.966,0.995
3942,9.3,27,72778.972,3560.423,9776.49,645.097,645.097,1078.765,288,780.224,4.492,0.998,22.348,1.05,89.09,1.764,0.966,0.996
3951,9.3,27,72779.006,3560.428,9777.256,645.085,645.085,1077.915,288,780.089,4.491,0.998,22.321,1.05,88.987,1.762,0.966,0.997
3960,9.3,27,72779.96,3560.425,9778.029,644.817,644.817,1077.072,288,779.955,4.49,0.998,22.295,1.05,88.885,1.76,0.966,0.998
3969,9.3,27,72780.155,3560.431,9778.789,645.025,645.025,1076.227,288,779.822,4.489,0.998,22.269,1.05,88.782,1.757,0.966,0.999
3978,9.3,27,72780.745,3560.43,9779.549,644.843,644.843,1075.386,288,779.689,4.487,0.998,22.242,1.05,88.68,1.755,0.966,1
3987,9.3,27,72760.085,3560.383,9758.301,644.753,644.753,1096.067,288,782.9,4.519,0.998,22.922,1.05,91.222,1.806,0.967,0.975
3996,9.3,27,72761.558,3560.379,9759.16,644.988,644.988,1095.164,288,782.746,4.518,0.998,22.895,1.05,91.115,1.804,0.967,0.976
4005,9.3,27,72762.378,3560.387,9760.008,644.855,644.855,1094.261,288,782.593,4.516,0.998,22.867,1.05,91.008,1.802,0.967,0.977
4014,9.3,27,72762.902,3560.392,9760.846,644.736,644.736,1093.358,288,782.44,4.515,0.998,22.839,1.05,90.901,1.799,0.967,0.978
4023,9.3,27,72764.259,3560.393,9761.691,645.071,645.071,1092.463,288,782.289,4.514,0.998,22.812,1.05,90.795,1.797,0.967,0.979
4032,9.3,27,72764.958,3560.396,9762.521,644.723,644.723,1091.567,288,782.139,4.513,0.998,22.785,1.05,90.689,1.795,0.967,0.98
4041,9.3,27,72765.978,3560.403,9763.354,644.927,644.927,1090.675,288,781.989,4.512,0.998,22.757,1.05,90.583,1.793,0.967,0.981
4050,9.3,27,72767.011,3560.402,9764.179,645.101,645.101,1089.786,288,781.841,4.51,0.998,22.73,1.05,90.478,1.791,0.967,0.982
4059,9.3,27,72768.124,3560.406,9765.003,644.84,644.84,1088.9,288,781.693,4.509,0.998,22.703,1.05,90.372,1.789,0.967,0.983
4068,9.3,27,72769.1,3560.405,9765.82,644.998,644.998,1088.015,288,781.546,4.508,0.998,22.675,1.05,90.267,1.787,0.967,0.984
4077,9.3,27,72770.012,3560.411,9766.634,645.095,645.095,1087.133,288,781.4,4.507,0.998,22.648,1.05,90.161,1.785,0.967,0.985
4086,9.3,27,72770.371,3560.413,9767.435,644.956,644.956,1086.251,288,781.255,4.505,0.998,22.621,1.05,90.054,1.783,0.967,0.986
4095,9.3,27,72771.461,3560.416,9768.243,644.8,644.8,1085.375,288,781.111,4.504,0.998,22.594,1.05,89.948,1.781,0.967,0.987
4104,9.3,27,72772.187,3560.422,9769.041,644.966,644.966,1084.5,288,780.967,4.503,0.998,22.567,1.05,89.842,1.778,0.967,0.988
4113,9.3,27,72773.487,3560.419,9769.841,644.935,644.935,1083.63,288,780.825,4.502,0.998,22.54,1.05,89.736,1.776,0.967,0.989
4122,9.3,27,72774.285,3560.413,9770.641,645.086,645.086,1082.764,288,780.684,4.501,0.998,22.513,1.05,89.632,1.774,0.967,0.99
4131,9.3,27,72774.696,3560.42,9771.44,644.865,644.865,1081.902,288,780.543,4.499,0.998,22.487,1.05,89.528,1.772,0.967,0.991
4140,9.3,27,72775.451,3560.422,9772.24,644.799,644.799,1081.044,288,780.404,4.498,0.998,22.46,1.05,89.424,1.77,0.967,0.992
4149,9.3,27,72776.26,3560.421,9773.034,644.966,644.966,1080.188,288,780.266,4.497,0.998,22.434,1.05,89.32,1.768,0.967,0.993
4158,9.3,27,72777.387,3560.418,9773.829,644.803,644.803,1079.336,288,780.129,4.496,0.998,22.407,1.05,89.217,1.766,0.967,0.994
4167,9.3,27,72776.872,3560.431,9774.6,644.886,644.886,1078.479,288,779.991,4.495,0.998,22.38,1.05,89.113,1.764,0.967,0.995
4176,9.3,27,72778.307,3560.424,9775.389,644.859,644.859,1077.633,288,779.856,4.494,0.998,22.354,1.05,89.011,1.762,0.967,0.996
4185,9.3,27,72778.356,3560.431,9776.158,645.152,645.152,1076.783,288,779.72,4.492,0.998,22.328,1.05,88.908,1.76,0.967,0.997
4194,9.3,27,72779.85,3560.423,9776.941,645.119,645.119,1075.943,288,779.587,4.491,0.998,22.301,1.05,88.806,1.758,0.967,0.998
4203,9.3,27,72780.453,3560.427,9777.709,645.059,645.059,1075.101,288,779.453,4.49,0.998,22.275,1.05,88.704,1.756,0.967,0.999
4212,9.3,27,72780.587,3560.431,9778.467,645.144,645.144,1074.258,288,779.32,4.489,0.998,22.249,1.05,88.602,1.754,0.967,1
4221,9.3,27,72760.156,3560.381,9757.119,645,645,1094.932,288,782.544,4.52,0.998,22.929,1.05,91.145,1.804,0.968,0.975
4230,9.3,27,72761.19,3560.378,9757.975,645.013,645.013,1094.026,288,782.389,4.519,0.998,22.901,1.05,91.038,1.802,0.968,0.976
4239,9.3,27,72761.77,3560.392,9758.824,644.985,644.985,1093.123,288,782.235,4.518,0.998,22.874,1.05,90.93,1.8,0.968,0.977
4248,9.3,27,72762.781,3560.395,9759.672,644.967,644.967,1092.223,288,782.082,4.516,0.998,22.846,1.05,90.824,1.798,0.968,0.978
4257,9.3,27,72764.094,3560.393,9760.519,644.736,644.736,1091.327,288,781.93,4.515,0.998,22.819,1.05,90.718,1.796,0.968,0.979
4266,9.3,27,72765.053,3560.394,9761.356,645.044,645.044,1090.432,288,781.779,4.514,0.998,22.791,1.05,90.612,1.794,0.968,0.98
4275,9.3,27,72765.687,3560.402,9762.187,644.854,644.854,1089.538,288,781.629,4.513,0.998,22.764,1.05,90.505,1.792,0.968,0.981
4284,9.3,27,72766.483,3560.405,9763.013,644.749,644.749,1088.648,288,781.48,4.512,0.998,22.736,1.05,90.4,1.79,0.968,0.982
4293,9.3,27,72767.597,3560.409,9763.842,645.081,645.081,1087.762,288,781.332,4.51,0.998,22.709,1.05,90.294,1.787,0.968,0.983
4302,9.3,27,72768.585,3560.412,9764.664,644.844,644.844,1086.878,288,781.184,4.509,0.998,22.682,1.05,90.187,1.785,0.968,0.984
4311,9.3,27,72768.988,3560.416,9765.474,644.749,644.749,1085.993,288,781.037,4.508,0.998,22.655,1.05,90.08,1.783,0.968,0.985
4320,9.3,27,72769.912,3560.421,9766.287,644.834,644.834,1085.114,288,780.892,4.507,0.998,22.628,1.05,89.973,1.781,0.968,0.986
4329,9.3,27,72771.799,3560.409,9767.105,645.117,645.117,1084.242,288,780.748,4.505,0.998,22.601,1.05,89.868,1.779,0.968,0.987
4338,9.3,27,72771.633,3560.422,9767.895,645.113,645.113,1083.362,288,780.603,4.504,0.998,22.574,1.05,89.761,1.777,0.968,0.988
4347,9.3,27,72771.774,3560.426,9768.7,645.115,645.115,1082.492,288,780.46,4.503,0.998,22.547,1.05,89.656,1.775,0.968,0.989
4356,9.3,27,72773.836,3560.417,9769.526,644.783,644.783,1081.636,288,780.32,4.502,0.998,22.52,1.05,89.553,1.773,0.968,0.99
4365,9.3,27,72774.728,3560.417,9770.334,645.142,645.142,1080.776,288,780.18,4.501,0.998,22.493,1.05,89.449,1.771,0.968,0.991
4374,9.3,27,72774.874,3560.422,9771.128,644.898,644.898,1079.914,288,780.039,4.5,0.998,22.467,1.05,89.345,1.769,0.968,0.992
4383,9.3,27,72776.045,3560.419,9771.93,644.841,644.841,1079.061,288,779.901,4.498,0.998,22.44,1.05,89.242,1.767,0.968,0.993
4392,9.3,27,72776.933,3560.42,9772.725,645.127,645.127,1078.208,288,779.763,4.497,0.998,22.414,1.05,89.139,1.765,0.968,0.994
4401,9.3,27,72777.429,3560.427,9773.512,644.916,644.916,1077.356,288,779.626,4.496,0.998,22.387,1.05,89.035,1.762,0.968,0.995
4410,9.3,27,72777.818,3560.425,9774.291,645.111,645.111,1076.505,288,779.489,4.495,0.998,22.361,1.05,88.932,1.76,0.968,0.996
4419,9.3,27,72778.899,3560.42,9775.075,645.135,645.135,1075.66,288,779.354,4.494,0.998,22.334,1.05,88.83,1.758,0.968,0.997
4428,9.3,27,72778.982,3560.43,9775.845,645.059,645.059,1074.813,288,779.219,4.492,0.998,22.308,1.05,88.727,1.756,0.968,0.998
4437,9.3,27,72780.405,3560.424,9776.625,644.926,644.926,1073.975,288,779.085,4.491,0.998,22.282,1.05,88.625,1.754,0.968,0.999
4446,9.3,27,72781.047,3560.425,9777.392,644.826,644.826,1073.135,288,778.952,4.49,0.998,22.256,1.05,88.524,1.752,0.968,1
4455,9.3,27,72759.855,3560.379,9755.931,645.021,645.021,1093.797,288,782.188,4.521,0.998,22.935,1.05,91.068,1.803,0.969,0.975
4464,9.3,27,72761.521,3560.372,9756.799,644.961,644.961,1092.895,288,782.033,4.52,0.998,22.908,1.05,90.961,1.801,0.969,0.976
4473,9.3,27,72762.229,3560.382,9757.653,644.74,644.74,1091.992,288,781.879,4.519,0.998,22.88,1.05,90.854,1.798,0.969,0.977
4482,9.3,27,72762.87,3560.387,9758.499,644.852,644.852,1091.09,288,781.725,4.518,0.998,22.853,1.05,90.747,1.796,0.969,0.978
4491,9.3,27,72763.332,3560.398,9759.34,645.033,645.033,1090.19,288,781.572,4.516,0.998,22.825,1.05,90.64,1.794,0.969,0.979
4500,9.3,27,72764.442,3560.397,9760.183,645.025,645.025,1089.296,288,781.421,4.515,0.998,22.798,1.05,90.534,1.792,0.969,0.98
4509,9.3,27,72765.515,3560.399,9761.022,645.067,645.067,1088.404,288,781.27,4.514,0.998,22.77,1.05,90.428,1.79,0.969,0.981
4518,9.3,27,72767.008,3560.399,9761.863,644.806,644.806,1087.518,288,781.121,4.513,0.998,22.743,1.05,90.322,1.788,0.969,0.982
4527,9.3,27,72767.573,3560.406,9762.688,645.095,645.095,1086.629,288,780.971,4.512,0.998,22.716,1.05,90.214,1.786,0.969,0.983
4536,9.3,27,72768.359,3560.407,9763.51,644.807,644.807,1085.744,288,780.823,4.51,0.998,22.688,1.05,90.107,1.784,0.969,0.984
4545,9.3,27,72769.722,3560.408,9764.336,645.097,645.097,1084.864,288,780.677,4.509,0.998,22.661,1.05,90.001,1.782,0.969,0.985
4554,9.3,27,72770.362,3560.41,9765.147,644.84,644.84,1083.983,288,780.53,4.508,0.998,22.634,1.05,89.894,1.779,0.969,0.986
4563,9.3,27,72771.556,3560.41,9765.963,644.881,644.881,1083.108,288,780.385,4.507,0.998,22.607,1.05,89.788,1.777,0.969,0.987
4572,9.3,27,72771.963,3560.419,9766.782,645.075,645.075,1082.239,288,780.241,4.506,0.998,22.58,1.05,89.683,1.775,0.969,0.988
4581,9.3,27,72773.252,3560.414,9767.606,644.785,644.785,1081.376,288,780.099,4.504,0.998,22.553,1.05,89.579,1.773,0.969,0.989
4590,9.3,27,72773.646,3560.419,9768.415,644.789,644.789,1080.512,288,779.957,4.503,0.998,22.527,1.05,89.475,1.771,0.969,0.99
4599,9.3,27,72774.305,3560.416,9769.221,645.056,645.056,1079.65,288,779.816,4.502,0.998,22.5,1.05,89.371,1.769,0.969,0.991
4608,9.3,27,72775.003,3560.422,9770.027,644.989,644.989,1078.792,288,779.676,4.501,0.998,22.473,1.05,89.267,1.767,0.969,0.992
4617,9.3,27,72776.029,3560.416,9770.829,644.938,644.938,1077.937,288,779.537,4.5,0.998,22.447,1.05,89.163,1.765,0.969,0.993
4626,9.3,27,72776.398,3560.422,9771.621,644.796,644.796,1077.082,288,779.398,4.498,0.998,22.42,1.05,89.06,1.763,0.969,0.994
4635,9.3,27,72777.352,3560.42,9772.415,645.141,645.141,1076.232,288,779.261,4.497,0.998,22.394,1.05,88.957,1.761,0.969,0.995
4644,9.3,27,72778.065,3560.422,9773.203,645.151,645.151,1075.383,288,779.124,4.496,0.998,22.367,1.05,88.854,1.759,0.969,0.996
4653,9.3,27,72778.419,3560.426,9773.982,644.811,644.811,1074.535,288,778.987,4.495,0.998,22.341,1.05,88.751,1.757,0.969,0.997
4662,9.3,27,72779.048,3560.424,9774.759,644.827,644.827,1073.69,288,778.852,4.494,0.998,22.315,1.05,88.649,1.755,0.969,0.998
4671,9.3,27,72780.494,3560.422,9775.544,644.842,644.842,1072.853,288,778.718,4.493,0.998,22.288,1.05,88.547,1.753,0.969,0.999
4680,9.3,27,72780.505,3560.425,9776.305,644.87,644.87,1072.009,288,778.584,4.491,0.998,22.262,1.05,88.445,1.751,0.969,1
4689,9.3,27,72759.281,3560.384,9754.742,644.761,644.761,1092.665,288,781.833,4.522,0.998,22.942,1.05,90.99,1.801,0.97,0.975
4698,9.3,27,72760.783,3560.384,9755.613,644.736,644.736,1091.762,288,781.678,4.521,0.998,22.914,1.05,90.883,1.799,0.97,0.976
4707,9.3,27,72762.179,3560.38,9756.476,644.829,644.829,1090.861,288,781.523,4.52,0.998,22.887,1.05,90.777,1.797,0.97,0.977
4716,9.3,27,72762.423,3560.393,9757.323,644.766,644.766,1089.958,288,781.368,4.519,0.998,22.859,1.05,90.669,1.795,0.97,0.978
4725,9.3,27,72763.061,3560.399,9758.168,644.979,644.979,1089.059,288,781.215,4.518,0.998,22.831,1.05,90.563,1.793,0.97,0.979
4734,9.3,27,72765.24,3560.391,9759.03,644.744,644.744,1088.17,288,781.064,4.516,0.998,22.804,1.05,90.457,1.791,0.97,0.98
4743,9.3,27,72765.346,3560.404,9759.862,644.746,644.746,1087.274,288,780.912,4.515,0.998,22.777,1.05,90.349,1.788,0.97,0.981
4752,9.3,27,72766.573,3560.401,9760.701,645.038,645.038,1086.386,288,780.762,4.514,0.998,22.749,1.05,90.242,1.786,0.97,0.982
4761,9.3,27,72767.561,3560.402,9761.534,644.964,644.964,1085.499,288,780.612,4.513,0.998,22.722,1.05,90.135,1.784,0.97,0.983
4770,9.3,27,72768.805,3560.406,9762.367,645.074,645.074,1084.617,288,780.464,4.512,0.998,22.695,1.05,90.028,1.782,0.97,0.984
4779,9.3,27,72769.679,3560.405,9763.188,644.786,644.786,1083.734,288,780.316,4.51,0.998,22.668,1.05,89.921,1.78,0.97,0.985
4788,9.3,27,72770.185,3560.412,9764.007,645.107,645.107,1082.855,288,780.169,4.509,0.998,22.641,1.05,89.815,1.778,0.97,0.986
4797,9.3,27,72771.494,3560.408,9764.843,644.869,644.869,1081.987,288,780.025,4.508,0.998,22.614,1.05,89.71,1.776,0.97,0.987
4806,9.3,27,72772.08,3560.412,9765.667,645.057,645.057,1081.119,288,779.881,4.507,0.998,22.587,1.05,89.605,1.774,0.97,0.988
4815,9.3,27,72773.004,3560.411,9766.49,644.787,644.787,1080.254,288,779.738,4.506,0.998,22.56,1.05,89.501,1.772,0.97,0.989
4824,9.3,27,72773.327,3560.417,9767.301,645.116,645.116,1079.389,288,779.595,4.504,0.998,22.533,1.05,89.396,1.77,0.97,0.99
4833,9.3,27,72773.103,3560.427,9768.101,644.864,644.864,1078.523,288,779.453,4.503,0.998,22.506,1.05,89.291,1.768,0.97,0.991
4842,9.3,27,72775.002,3560.419,9768.923,644.813,644.813,1077.671,288,779.313,4.502,0.998,22.48,1.05,89.188,1.766,0.97,0.992
4851,9.3,27,72775.876,3560.416,9769.727,644.974,644.974,1076.816,288,779.173,4.501,0.998,22.453,1.05,89.085,1.763,0.97,0.993
